GEO.id,fipstext,state,county,highschool,bachelor
0500000US06047,6047,CA,Merced County,25.2,13.7
0500000US06053,6053,CA,Monterey County,20.4,23.6
0500000US06055,6055,CA,Napa County,18.8,33
0500000US06077,6077,CA,San Joaquin County,26.6,18.2
0500000US06079,6079,CA,San Luis Obispo County,19.4,34.1
0500000US06083,6083,CA,Santa Barbara County,17.9,32.2
0500000US06087,6087,CA,Santa Cruz County,15.5,39
0500000US06089,6089,CA,Shasta County,25.5,20.1
0500000US06095,6095,CA,Solano County,23.5,25.1
0500000US06097,6097,CA,Sonoma County,19.4,33.1
0500000US06099,6099,CA,Stanislaus County,28.1,16.5
0500000US06101,6101,CA,Sutter County,24.4,17.9
0500000US06107,6107,CA,Tulare County,25.4,14
0500000US06111,6111,CA,Ventura County,18.8,32.2
0500000US06115,6115,CA,Yuba County,24.3,15.5
0500000US08013,8013,CO,Boulder County,12.9,59.3
0500000US08041,8041,CO,El Paso County,20.6,36.6
0500000US08069,8069,CO,Larimer County,19.4,45.3
0500000US08077,8077,CO,Mesa County,29.3,26.1
0500000US08101,8101,CO,Pueblo County,29.3,21.2
0500000US08119,8119,CO,Teller County,25.4,32.6
0500000US08123,8123,CO,Weld County,27,26.8
0500000US09001,9001,CT,Fairfield County,22.4,46.4
0500000US09009,9009,CT,New Haven County,30.3,34.3
0500000US09011,9011,CT,New London County,30.8,32.4
0500000US10001,10001,DE,Kent County,33.6,23.1
0500000US12001,12001,FL,Alachua County,21.9,41.5
0500000US12005,12005,FL,Bay County,30.6,22.5
0500000US12009,12009,FL,Brevard County,28.9,27.7
0500000US12015,12015,FL,Charlotte County,34.2,21.6
0500000US12021,12021,FL,Collier County,26.2,33.9
0500000US12033,12033,FL,Escambia County,28.2,24.9
0500000US12039,12039,FL,Gadsden County,35.6,17.5
0500000US12041,12041,FL,Gilchrist County,39.3,12.3
0500000US12061,12061,FL,Indian River County,30.2,27.2
0500000US12065,12065,FL,Jefferson County,32.6,19
0500000US12071,12071,FL,Lee County,30.7,26.7
0500000US12073,12073,FL,Leon County,18.6,45.2
0500000US12081,12081,FL,Manatee County,30.9,27.9
0500000US12083,12083,FL,Marion County,37.2,18.4
0500000US12085,12085,FL,Martin County,26.1,31.5
0500000US12091,12091,FL,Okaloosa County,25.5,29.4
0500000US12105,12105,FL,Polk County,35.9,19.5
0500000US12111,12111,FL,St. Lucie County,33.2,19.8
0500000US12113,12113,FL,Santa Rosa County,27.4,26.9
0500000US12115,12115,FL,Sarasota County,29.8,33.1
0500000US12127,12127,FL,Volusia County,33.5,22.4
0500000US12129,12129,FL,Wakulla County,37.4,16.6
0500000US13007,13007,GA,Baker County,41.5,11
0500000US13021,13021,GA,Bibb County,32.2,24.6
0500000US13025,13025,GA,Brantley County,45.6,9.5
0500000US13027,13027,GA,Brooks County,38.5,12.4
0500000US13029,13029,GA,Bryan County,25.8,33.3
0500000US13033,13033,GA,Burke County,38.2,10.4
0500000US13047,13047,GA,Catoosa County,31.8,19.7
0500000US13051,13051,GA,Chatham County,25,32.9
0500000US13053,13053,GA,Chattahoochee County,26.7,30.1
0500000US13059,13059,GA,Clarke County,21.4,40.8
0500000US13073,13073,GA,Columbia County,24.5,35.1
0500000US13079,13079,GA,Crawford County,37.6,13.1
0500000US13083,13083,GA,Dade County,36.1,13.8
0500000US13095,13095,GA,Dougherty County,28.4,19.8
0500000US13101,13101,GA,Echols County,35.3,7.9
0500000US13103,13103,GA,Effingham County,36.9,18.3
0500000US13115,13115,GA,Floyd County,31,19.8
0500000US13127,13127,GA,Glynn County,27.6,28.2
0500000US13139,13139,GA,Hall County,27.7,22.5
0500000US13145,13145,GA,Harris County,27,26.6
0500000US13153,13153,GA,Houston County,29.3,24
0500000US13169,13169,GA,Jones County,38.1,20.2
0500000US13173,13173,GA,Lanier County,28.7,15.4
0500000US13177,13177,GA,Lee County,28.8,24.2
0500000US13179,13179,GA,Liberty County,31.5,18.9
0500000US13183,13183,GA,Long County,34.6,15.2
0500000US13185,13185,GA,Lowndes County,29.2,23.9
0500000US13189,13189,GA,McDuffie County,39.7,14.2
0500000US13191,13191,GA,McIntosh County,35.1,13.8
0500000US13195,13195,GA,Madison County,39.7,15.5
0500000US13197,13197,GA,Marion County,38.5,11.1
0500000US13207,13207,GA,Monroe County,35.4,22.2
0500000US13213,13213,GA,Murray County,35.8,10.9
0500000US13215,13215,GA,Muscogee County,26.8,25
0500000US13219,13219,GA,Oconee County,20.9,46.6
0500000US13221,13221,GA,Oglethorpe County,37,16.6
0500000US13245,13245,GA,Richmond County,30.8,21
0500000US13273,13273,GA,Terrell County,29.5,12.1
0500000US13289,13289,GA,Twiggs County,35.9,11.6
0500000US13295,13295,GA,Walker County,36.7,15
0500000US13313,13313,GA,Whitfield County,28.5,13.6
0500000US13321,13321,GA,Worth County,40.7,10.2
0500000US15003,15003,HI,Honolulu County,26.2,33.4
0500000US16001,16001,ID,Ada County,21.8,37
0500000US16005,16005,ID,Bannock County,26.5,27.5
0500000US16015,16015,ID,Boise County,27.7,27
0500000US16019,16019,ID,Bonneville County,26.9,27.8
0500000US16027,16027,ID,Canyon County,32.3,18.4
0500000US16041,16041,ID,Franklin County,32.5,19.6
0500000US16045,16045,ID,Gem County,39.8,15.3
0500000US16051,16051,ID,Jefferson County,29.5,20.8
0500000US16055,16055,ID,Kootenai County,28,24
0500000US16069,16069,ID,Nez Perce County,31.6,22.2
0500000US16073,16073,ID,Owyhee County,37.1,9.7
0500000US16077,16077,ID,Power County,36.8,15.3
0500000US17007,17007,IL,Boone County,35.4,21.5
0500000US17019,17019,IL,Champaign County,22.2,43.9
0500000US17053,17053,IL,Ford County,37.7,17.4
0500000US17073,17073,IL,Henry County,33.7,21.3
0500000US17091,17091,IL,Kankakee County,34,19
0500000US17113,17113,IL,McLean County,25.5,44.5
0500000US17115,17115,IL,Macon County,34.7,22.8
0500000US17123,17123,IL,Marshall County,40.4,16.1
0500000US17129,17129,IL,Menard County,34.9,23.9
0500000US17131,17131,IL,Mercer County,41.5,17.5
0500000US17143,17143,IL,Peoria County,27.6,29.8
0500000US17147,17147,IL,Piatt County,34.6,29.9
0500000US17161,17161,IL,Rock Island County,31.2,22
0500000US17167,17167,IL,Sangamon County,27.8,34.3
0500000US17175,17175,IL,Stark County,37.3,16.7
0500000US17179,17179,IL,Tazewell County,32.9,25
0500000US17183,17183,IL,Vermilion County,40.6,14
0500000US17201,17201,IL,Winnebago County,32.3,22.4
0500000US17203,17203,IL,Woodford County,32.8,30.4
0500000US18003,18003,IN,Allen County,29.1,27.4
0500000US18005,18005,IN,Bartholomew County,34.9,29.7
0500000US18007,18007,IN,Benton County,45.1,17.1
0500000US18015,18015,IN,Carroll County,40.8,17.4
0500000US18021,18021,IN,Clay County,44.8,16.9
0500000US18035,18035,IN,Delaware County,35.6,23.3
0500000US18039,18039,IN,Elkhart County,36.7,18.3
0500000US18051,18051,IN,Gibson County,39.7,15.6
0500000US18055,18055,IN,Greene County,40.3,14.3
0500000US18067,18067,IN,Howard County,36.5,19.5
0500000US18091,18091,IN,LaPorte County,38.9,17.6
0500000US18095,18095,IN,Madison County,39.2,17.4
0500000US18105,18105,IN,Monroe County,22.7,45.1
0500000US18119,18119,IN,Owen County,43.2,12
0500000US18129,18129,IN,Posey County,38.8,20.6
0500000US18141,18141,IN,St. Joseph County,30.9,28.2
0500000US18153,18153,IN,Sullivan County,42.7,12.7
0500000US18157,18157,IN,Tippecanoe County,26.6,35.3
0500000US18159,18159,IN,Tipton County,39.4,21.1
0500000US18163,18163,IN,Vanderburgh County,33.8,24.9
0500000US18165,18165,IN,Vermillion County,45.3,13
0500000US18167,18167,IN,Vigo County,33,23.2
0500000US18173,18173,IN,Warrick County,32.9,28
0500000US18179,18179,IN,Wells County,40.4,17.4
0500000US18183,18183,IN,Whitley County,41.4,18.3
0500000US19011,19011,IA,Benton County,35.7,21.8
0500000US19013,19013,IA,Black Hawk County,32.7,27
0500000US19017,19017,IA,Bremer County,34.5,27.9
0500000US19049,19049,IA,Dallas County,19.4,47.4
0500000US19061,19061,IA,Dubuque County,34.7,29.2
0500000US19075,19075,IA,Grundy County,34.3,25.1
0500000US19077,19077,IA,Guthrie County,39.1,20.5
0500000US19085,19085,IA,Harrison County,38.2,17.4
0500000US19103,19103,IA,Johnson County,16.5,52.4
0500000US19105,19105,IA,Jones County,39.5,16.7
0500000US19113,19113,IA,Linn County,27.2,32.2
0500000US19121,19121,IA,Madison County,37.4,22.5
0500000US19129,19129,IA,Mills County,35.3,23.9
0500000US19153,19153,IA,Polk County,25,35.6
0500000US19155,19155,IA,Pottawattamie County,34.7,20.7
0500000US19163,19163,IA,Scott County,29.4,31.9
0500000US19169,19169,IA,Story County,18.5,50.3
0500000US19181,19181,IA,Warren County,32.1,28.8
0500000US19183,19183,IA,Washington County,37.5,20.9
0500000US19193,19193,IA,Woodbury County,34,21.7
0500000US20015,20015,KS,Butler County,26.6,28.6
0500000US20043,20043,KS,Doniphan County,39.2,16.9
0500000US20045,20045,KS,Douglas County,19.4,49.7
0500000US20079,20079,KS,Harvey County,27.8,27.7
0500000US20085,20085,KS,Jackson County,39.6,20.4
0500000US20087,20087,KS,Jefferson County,39.7,20.6
0500000US20139,20139,KS,Osage County,39.4,19.9
0500000US20173,20173,KS,Sedgwick County,26.6,30
0500000US20177,20177,KS,Shawnee County,30.9,29.3
0500000US20191,20191,KS,Sumner County,34.8,19.4
0500000US20197,20197,KS,Wabaunsee County,36.3,23.7
0500000US21017,21017,KY,Bourbon County,37.4,17.8
0500000US21019,21019,KY,Boyd County,35.2,19.1
0500000US21047,21047,KY,Christian County,33.5,16.7
0500000US21049,21049,KY,Clark County,36.1,20.5
0500000US21059,21059,KY,Daviess County,36.2,21.2
0500000US21061,21061,KY,Edmonson County,40.2,11.9
0500000US21067,21067,KY,Fayette County,20.6,41.4
0500000US21089,21089,KY,Greenup County,37.3,16.8
0500000US21091,21091,KY,Hancock County,45.3,11.8
0500000US21093,21093,KY,Hardin County,31.4,23.6
0500000US21101,21101,KY,Henderson County,35.6,17.4
0500000US21113,21113,KY,Jessamine County,29.1,28.7
0500000US21123,21123,KY,Larue County,41.7,10.7
0500000US21149,21149,KY,McLean County,41.2,9.2
0500000US21209,21209,KY,Scott County,31.7,28.4
0500000US21221,21221,KY,Trigg County,30.8,18
0500000US21227,21227,KY,Warren County,30,29.1
0500000US21233,21233,KY,Webster County,43.2,8.9
0500000US21239,21239,KY,Woodford County,28,31.9
0500000US22005,22005,LA,Ascension Parish,34.8,26.6
0500000US22015,22015,LA,Bossier Parish,28.6,26
0500000US22017,22017,LA,Caddo Parish,32.8,23.8
0500000US22019,22019,LA,Calcasieu Parish,34.6,20.6
0500000US22023,22023,LA,Cameron Parish,36.7,16.9
0500000US22031,22031,LA,De Soto Parish,40.2,13.5
0500000US22033,22033,LA,East Baton Rouge Parish,27.4,34.2
0500000US22037,22037,LA,East Feliciana Parish,44.2,12.9
0500000US22043,22043,LA,Grant Parish,42.9,9.3
0500000US22047,22047,LA,Iberville Parish,39.7,13.4
0500000US22055,22055,LA,Lafayette Parish,28.2,30.9
0500000US22057,22057,LA,Lafourche Parish,39.3,16.2
0500000US22063,22063,LA,Livingston Parish,40.2,17.4
0500000US22073,22073,LA,Ouachita Parish,33.5,24.2
0500000US22077,22077,LA,Pointe Coupee Parish,41.2,13.9
0500000US22079,22079,LA,Rapides Parish,37.5,19.9
0500000US22091,22091,LA,St. Helena Parish,45.8,10.6
0500000US22099,22099,LA,St. Martin Parish,41.1,13.8
0500000US22109,22109,LA,Terrebonne Parish,39.8,14.3
0500000US22111,22111,LA,Union Parish,46.1,12.1
0500000US22121,22121,LA,West Baton Rouge Parish,38.2,19.7
0500000US22125,22125,LA,West Feliciana Parish,31.7,22.5
0500000US23001,23001,ME,Androscoggin County,37.5,20.7
0500000US23005,23005,ME,Cumberland County,23.7,44.1
0500000US23019,23019,ME,Penobscot County,35.5,24.7
0500000US23023,23023,ME,Sagadahoc County,30.8,33.5
0500000US23031,23031,ME,York County,32,30.1
0500000US24001,24001,MD,Allegany County,41.9,18
0500000US24039,24039,MD,Somerset County,41.7,14
0500000US24043,24043,MD,Washington County,38,20.1
0500000US24045,24045,MD,Wicomico County,33.5,27.4
0500000US25001,25001,MA,Barnstable County,25.1,41.1
0500000US25003,25003,MA,Berkshire County,30.7,32.6
0500000US25011,25011,MA,Franklin County,27.6,35.9
0500000US25013,25013,MA,Hampden County,30.4,26.2
0500000US25015,25015,MA,Hampshire County,24.3,44.7
0500000US25027,25027,MA,Worcester County,28.9,34.8
0500000US26015,26015,MI,Barry County,37.4,18.9
0500000US26017,26017,MI,Bay County,35.8,18.1
0500000US26021,26021,MI,Berrien County,29.6,26.8
0500000US26025,26025,MI,Calhoun County,35.7,20.8
0500000US26027,26027,MI,Cass County,34.7,17.4
0500000US26037,26037,MI,Clinton County,28,30.7
0500000US26045,26045,MI,Eaton County,29.4,25.2
0500000US26049,26049,MI,Genesee County,32.3,19.9
0500000US26065,26065,MI,Ingham County,21.6,37.7
0500000US26067,26067,MI,Ionia County,39.1,15.6
0500000US26075,26075,MI,Jackson County,33.6,20.6
0500000US26077,26077,MI,Kalamazoo County,22.9,36.1
0500000US26081,26081,MI,Kent County,25,33.7
0500000US26115,26115,MI,Monroe County,36.1,18.8
0500000US26121,26121,MI,Muskegon County,34.8,18
0500000US26123,26123,MI,Newaygo County,40.7,14.3
0500000US26139,26139,MI,Ottawa County,29.2,31.6
0500000US26145,26145,MI,Saginaw County,34,20.7
0500000US26159,26159,MI,Van Buren County,33.4,20.3
0500000US26161,26161,MI,Washtenaw County,15.6,53.2
0500000US27009,27009,MN,Benton County,32.3,22.2
0500000US27017,27017,MN,Carlton County,36.8,22
0500000US27027,27027,MN,Clay County,26.5,33
0500000US27039,27039,MN,Dodge County,34.2,23.8
0500000US27055,27055,MN,Houston County,33.8,22.6
0500000US27109,27109,MN,Olmsted County,20.5,42
0500000US27119,27119,MN,Polk County,31,23.9
0500000US27137,27137,MN,St. Louis County,29.2,27.8
0500000US27145,27145,MN,Stearns County,29.8,25.9
0500000US27157,27157,MN,Wabasha County,37.1,21.2
0500000US28029,28029,MS,Copiah County,31.5,12.9
0500000US28035,28035,MS,Forrest County,28.5,25.7
0500000US28039,28039,MS,George County,40,13.1
0500000US28045,28045,MS,Hancock County,28.4,20.9
0500000US28047,28047,MS,Harrison County,29.5,21.5
0500000US28049,28049,MS,Hinds County,25,28
0500000US28059,28059,MS,Jackson County,31.3,20.5
0500000US28073,28073,MS,Lamar County,24.2,36.8
0500000US28089,28089,MS,Madison County,16.3,45.7
0500000US28111,28111,MS,Perry County,38.8,9
0500000US28121,28121,MS,Rankin County,27.4,29.6
0500000US28127,28127,MS,Simpson County,37.9,12.8
0500000US28131,28131,MS,Stone County,35.9,14
0500000US29003,29003,MO,Andrew County,38.4,24
0500000US29019,29019,MO,Boone County,20.4,46.8
0500000US29021,29021,MO,Buchanan County,36.4,20.5
0500000US29027,29027,MO,Callaway County,37.4,20.5
0500000US29043,29043,MO,Christian County,31.2,26.5
0500000US29051,29051,MO,Cole County,31.4,31.7
0500000US29059,29059,MO,Dallas County,42,13.2
0500000US29063,29063,MO,DeKalb County,47.6,13.6
0500000US29077,29077,MO,Greene County,28.4,29.9
0500000US29089,29089,MO,Howard County,38,25.3
0500000US29097,29097,MO,Jasper County,35.8,22.1
0500000US29119,29119,MO,McDonald County,35.5,13.3
0500000US29135,29135,MO,Moniteau County,43.7,18.3
0500000US29145,29145,MO,Newton County,34.3,18.4
0500000US29151,29151,MO,Osage County,45,19.1
0500000US29167,29167,MO,Polk County,37.3,19.6
0500000US29225,29225,MO,Webster County,38.5,16.2
0500000US30009,30009,MT,Carbon County,29.6,29.2
0500000US30013,30013,MT,Cascade County,31.4,25.9
0500000US30063,30063,MT,Missoula County,22.1,41.8
0500000US30111,30111,MT,Yellowstone County,31.1,29.2
0500000US31025,31025,NE,Cass County,32.9,24.9
0500000US31043,31043,NE,Dakota County,35.9,13
0500000US31051,31051,NE,Dixon County,36.9,19
0500000US31055,31055,NE,Douglas County,21.7,37.6
0500000US31109,31109,NE,Lancaster County,22.3,37.3
0500000US31153,31153,NE,Sarpy County,21.9,38.4
0500000US31155,31155,NE,Saunders County,31.5,26.1
0500000US31159,31159,NE,Seward County,29.4,27.2
0500000US31177,31177,NE,Washington County,30.3,30.6
0500000US32029,32029,NV,Storey County,28.3,23.1
0500000US32031,32031,NV,Washoe County,23.8,29
0500000US32510,32510,NV,Carson City,28.5,21
0500000US33011,33011,NH,Hillsborough County,27.1,36.3
0500000US34001,34001,NJ,Atlantic County,33.1,25.9
0500000US34009,34009,NJ,Cape May County,33.8,30.5
0500000US34011,34011,NJ,Cumberland County,39.4,14.3
0500000US34021,34021,NJ,Mercer County,25.2,40.4
0500000US34041,34041,NJ,Warren County,32.9,30.4
0500000US35001,35001,NM,Bernalillo County,23.6,32.8
0500000US35013,35013,NM,Dona Ana County,22.3,27.5
0500000US35043,35043,NM,Sandoval County,25.2,29.8
0500000US35045,35045,NM,San Juan County,31.4,15.5
0500000US35049,35049,NM,Santa Fe County,22,41
0500000US35057,35057,NM,Torrance County,31.9,17.7
0500000US35061,35061,NM,Valencia County,32.7,17.1
0500000US36001,36001,NY,Albany County,25.7,39.7
0500000US36007,36007,NY,Broome County,31.9,27.8
0500000US36015,36015,NY,Chemung County,34.9,24.4
0500000US36027,36027,NY,Dutchess County,26.6,34
0500000US36043,36043,NY,Herkimer County,35.4,21.5
0500000US36053,36053,NY,Madison County,33.8,26.7
0500000US36065,36065,NY,Oneida County,33.5,23.8
0500000US36067,36067,NY,Onondaga County,25.9,34.3
0500000US36071,36071,NY,Orange County,29.8,28.7
0500000US36075,36075,NY,Oswego County,38.9,18
0500000US36083,36083,NY,Rensselaer County,28.6,29.3
0500000US36091,36091,NY,Saratoga County,25.4,39.7
0500000US36093,36093,NY,Schenectady County,29.7,30.6
0500000US36095,36095,NY,Schoharie County,38,20.5
0500000US36107,36107,NY,Tioga County,35.3,25
0500000US36109,36109,NY,Tompkins County,19.9,51.6
0500000US36111,36111,NY,Ulster County,30.5,31
0500000US36113,36113,NY,Warren County,33.4,28.4
0500000US36115,36115,NY,Washington County,39.6,20.2
0500000US37001,37001,NC,Alamance County,28.2,22.1
0500000US37003,37003,NC,Alexander County,39.6,13.3
0500000US37019,37019,NC,Brunswick County,27.5,27
0500000US37021,37021,NC,Buncombe County,24.5,36.6
0500000US37023,37023,NC,Burke County,30,16.9
0500000US37027,37027,NC,Caldwell County,31.8,13.8
0500000US37035,37035,NC,Catawba County,30.5,21.6
0500000US37037,37037,NC,Chatham County,21.7,38.8
0500000US37051,37051,NC,Cumberland County,25.7,24.1
0500000US37059,37059,NC,Davie County,31,23.6
0500000US37063,37063,NC,Durham County,17.1,46.9
0500000US37065,37065,NC,Edgecombe County,36.4,10.4
0500000US37067,37067,NC,Forsyth County,25.3,33.6
0500000US37069,37069,NC,Franklin County,30.2,20.4
0500000US37079,37079,NC,Greene County,31.6,9.2
0500000US37081,37081,NC,Guilford County,24.5,34.5
0500000US37087,37087,NC,Haywood County,28.6,23.8
0500000US37089,37089,NC,Henderson County,26.2,29.7
0500000US37093,37093,NC,Hoke County,28.7,17.8
0500000US37101,37101,NC,Johnston County,30.2,21.2
0500000US37115,37115,NC,Madison County,30.6,24.7
0500000US37127,37127,NC,Nash County,33.7,19.6
0500000US37129,37129,NC,New Hanover County,22.2,37.9
0500000US37133,37133,NC,Onslow County,29,19.5
0500000US37135,37135,NC,Orange County,15,57.7
0500000US37141,37141,NC,Pender County,30,23.1
0500000US37145,37145,NC,Person County,37.4,14.9
0500000US37147,37147,NC,Pitt County,24.9,29.5
0500000US37151,37151,NC,Randolph County,34.5,15.1
0500000US37157,37157,NC,Rockingham County,36.1,13.8
0500000US37169,37169,NC,Stokes County,39.3,14.3
0500000US37183,37183,NC,Wake County,16.2,50.1
0500000US37191,37191,NC,Wayne County,29.4,18.7
0500000US37197,37197,NC,Yadkin County,34.5,12.1
0500000US38015,38015,ND,Burleigh County,23.7,34.2
0500000US38017,38017,ND,Cass County,20.7,37.4
0500000US38035,38035,ND,Grand Forks County,25.1,33.1
0500000US38059,38059,ND,Morton County,31.2,25.3
0500000US39003,39003,OH,Allen County,38.9,17.4
0500000US39013,39013,OH,Belmont County,42.4,16.4
0500000US39019,39019,OH,Carroll County,47.8,11.4
0500000US39023,39023,OH,Clark County,37.1,18
0500000US39043,39043,OH,Erie County,38.3,21.6
0500000US39051,39051,OH,Fulton County,42,17
0500000US39057,39057,OH,Greene County,25.2,37.6
0500000US39081,39081,OH,Jefferson County,42.2,15.4
0500000US39087,39087,OH,Lawrence County,41.6,14.1
0500000US39095,39095,OH,Lucas County,30.4,25.1
0500000US39099,39099,OH,Mahoning County,37.9,22.8
0500000US39109,39109,OH,Miami County,36,21.1
0500000US39113,39113,OH,Montgomery County,28.4,26.1
0500000US39123,39123,OH,Ottawa County,37.7,21.3
0500000US39133,39133,OH,Portage County,37.2,27.3
0500000US39135,39135,OH,Preble County,44.8,13.5
0500000US39139,39139,OH,Richland County,40.9,16.4
0500000US39151,39151,OH,Stark County,37.9,22.6
0500000US39153,39153,OH,Summit County,32.1,30.7
0500000US39155,39155,OH,Trumbull County,45.2,18
0500000US39167,39167,OH,Washington County,41.3,18.4
0500000US39173,39173,OH,Wood County,31.4,31.7
0500000US40031,40031,OK,Comanche County,33.6,20.7
0500000US40037,40037,OK,Creek County,41,15.6
0500000US40079,40079,OK,Le Flore County,40.8,14.5
0500000US40111,40111,OK,Okmulgee County,36.6,15.6
0500000US40113,40113,OK,Osage County,41.6,16.9
0500000US40117,40117,OK,Pawnee County,43,16.5
0500000US40131,40131,OK,Rogers County,32.9,23.2
0500000US40135,40135,OK,Sequoyah County,38.4,14.1
0500000US40143,40143,OK,Tulsa County,25.8,30.7
0500000US40145,40145,OK,Wagoner County,34.8,21.8
0500000US41003,41003,OR,Benton County,14.3,53.7
0500000US41017,41017,OR,Deschutes County,23.6,33.3
0500000US41029,41029,OR,Jackson County,27.1,26.1
0500000US41039,41039,OR,Lane County,24.7,28.7
0500000US41047,41047,OR,Marion County,27.1,22.4
0500000US41053,41053,OR,Polk County,25.8,29.8
0500000US42011,42011,PA,Berks County,38.1,23.6
0500000US42013,42013,PA,Blair County,48.1,19.5
0500000US42021,42021,PA,Cambria County,45.5,20.2
0500000US42025,42025,PA,Carbon County,46.7,16
0500000US42027,42027,PA,Centre County,31.1,42.4
0500000US42041,42041,PA,Cumberland County,33.9,33.6
0500000US42043,42043,PA,Dauphin County,34,29.3
0500000US42049,42049,PA,Erie County,39.8,27
0500000US42069,42069,PA,Lackawanna County,37.6,26.1
0500000US42071,42071,PA,Lancaster County,37.4,25.7
0500000US42075,42075,PA,Lebanon County,43.3,19.9
0500000US42077,42077,PA,Lehigh County,33.3,28.9
0500000US42079,42079,PA,Luzerne County,39.2,22.1
0500000US42081,42081,PA,Lycoming County,40.2,20.6
0500000US42085,42085,PA,Mercer County,44.1,21.6
0500000US42095,42095,PA,Northampton County,35.1,27.9
0500000US42099,42099,PA,Perry County,46.2,16.3
0500000US42131,42131,PA,Wyoming County,47.9,18.6
0500000US42133,42133,PA,York County,40.6,23.1
0500000US45003,45003,SC,Aiken County,31,25.3
0500000US45007,45007,SC,Anderson County,31.9,20
0500000US45015,45015,SC,Berkeley County,30.5,23
0500000US45017,45017,SC,Calhoun County,38.6,17
0500000US45019,45019,SC,Charleston County,21.7,41.1
0500000US45031,45031,SC,Darlington County,35.9,17.1
0500000US45035,45035,SC,Dorchester County,28,26.4
0500000US45037,45037,SC,Edgefield County,35.5,18.6
0500000US45039,45039,SC,Fairfield County,38.7,17.4
0500000US45041,45041,SC,Florence County,33.2,22.4
0500000US45045,45045,SC,Greenville County,25.3,32.9
0500000US45051,45051,SC,Horry County,31.8,22.6
0500000US45055,45055,SC,Kershaw County,35.9,20.6
0500000US45059,45059,SC,Laurens County,34.7,14.2
0500000US45063,45063,SC,Lexington County,28.7,29.9
0500000US45077,45077,SC,Pickens County,31.4,23.6
0500000US45079,45079,SC,Richland County,22.4,37.5
0500000US45081,45081,SC,Saluda County,36.8,16.6
0500000US45083,45083,SC,Spartanburg County,29.8,22.8
0500000US45085,45085,SC,Sumter County,29.6,19
0500000US46083,46083,SD,Lincoln County,21.3,41.2
0500000US46087,46087,SD,McCook County,32.4,22.5
0500000US46093,46093,SD,Meade County,31.8,23.8
0500000US46099,46099,SD,Minnehaha County,28.4,30.3
0500000US46103,46103,SD,Pennington County,27.8,28.9
0500000US46125,46125,SD,Turner County,35.3,21.4
0500000US46127,46127,SD,Union County,29.3,30.1
0500000US47001,47001,TN,Anderson County,33.2,24
0500000US47009,47009,TN,Blount County,34.5,23.1
0500000US47011,47011,TN,Bradley County,32.7,20.9
0500000US47019,47019,TN,Carter County,39.4,16.1
0500000US47023,47023,TN,Chester County,38.6,15.8
0500000US47057,47057,TN,Grainger County,44.8,11.6
0500000US47063,47063,TN,Hamblen County,41.6,16
0500000US47065,47065,TN,Hamilton County,27.1,29.6
0500000US47073,47073,TN,Hawkins County,43.5,13
0500000US47089,47089,TN,Jefferson County,39.2,15.6
0500000US47093,47093,TN,Knox County,25.9,35.7
0500000US47105,47105,TN,Loudon County,32.7,25.4
0500000US47113,47113,TN,Madison County,33.6,25.5
0500000US47115,47115,TN,Marion County,37,12.3
0500000US47125,47125,TN,Montgomery County,30.5,25.3
0500000US47139,47139,TN,Polk County,41.8,9.7
0500000US47153,47153,TN,Sequatchie County,39.1,13.2
0500000US47161,47161,TN,Stewart County,41.6,13
0500000US47163,47163,TN,Sullivan County,35.4,21.4
0500000US47171,47171,TN,Unicoi County,40.8,12.6
0500000US47173,47173,TN,Union County,44.7,10
0500000US47179,47179,TN,Washington County,30.6,30.9
0500000US48007,48007,TX,Aransas County,28.4,20.2
0500000US48009,48009,TX,Archer County,34.6,21.8
0500000US48011,48011,TX,Armstrong County,26.9,23.1
0500000US48027,48027,TX,Bell County,27.3,23.2
0500000US48037,48037,TX,Bowie County,35.6,18.8
0500000US48041,48041,TX,Brazos County,19.6,39.8
0500000US48051,48051,TX,Burleson County,39.3,14.8
0500000US48057,48057,TX,Calhoun County,33.5,15.4
0500000US48059,48059,TX,Callahan County,40.7,14.7
0500000US48061,48061,TX,Cameron County,25,16.8
0500000US48065,48065,TX,Carson County,28.1,26.4
0500000US48077,48077,TX,Clay County,41.9,16.3
0500000US48099,48099,TX,Coryell County,28.2,15.1
0500000US48107,48107,TX,Crosby County,33.4,12.1
0500000US48135,48135,TX,Ector County,29,15.2
0500000US48141,48141,TX,El Paso County,24.3,21.7
0500000US48175,48175,TX,Goliad County,37.6,16
0500000US48181,48181,TX,Grayson County,30.9,20.2
0500000US48183,48183,TX,Gregg County,28.5,20.7
0500000US48199,48199,TX,Hardin County,38,16.1
0500000US48215,48215,TX,Hidalgo County,23.3,17.4
0500000US48235,48235,TX,Irion County,38,15.7
0500000US48245,48245,TX,Jefferson County,33.1,18.8
0500000US48253,48253,TX,Jones County,39.6,11
0500000US48281,48281,TX,Lampasas County,26.3,20.5
0500000US48303,48303,TX,Lubbock County,25.5,28
0500000US48309,48309,TX,McLennan County,28.5,22.2
0500000US48329,48329,TX,Midland County,24.5,26.2
0500000US48355,48355,TX,Nueces County,28.4,20.5
0500000US48361,48361,TX,Orange County,39.3,15.2
0500000US48375,48375,TX,Potter County,28.9,14.6
0500000US48381,48381,TX,Randall County,22.2,30.4
0500000US48395,48395,TX,Robertson County,35.3,17.4
0500000US48401,48401,TX,Rusk County,32.1,14.7
0500000US48409,48409,TX,San Patricio County,31.6,14.5
